"   Data/Date
(YYYYMMDD)";"Ora
/Hour";PUN;AUST;BSP;CNOR;COAC;CORS;CSUD;FRAN;GREC;MALT;MONT;NORD;ROSN;SARD;SICI;SLOV;SUD;SVIZ;XAUS;XFRA
20200112;16;45,82;42;42;42;52;52;52;42;52;52;52;42;52;52;52;42;52;42;42;42
20200112;17;48,39;45;45;45;55;55;55;45;55;55;55;45;55;55;55;45;55;45;45;45
20200112;18;54,67;48;48;48;64;64;64;48;64;75;64;48;64;64;75;48;64;48;48;48
20200112;19;59,25;50;50;50;75;75;75;50;75;75;75;50;75;75;75;50;75;50;50;50
20200112;20;62,38;50;50;67;75;75;75;50;75;92;75;50;75;75;92;50;75;50;50;50
20200112;21;60,77;50;50;50;75;75;75;50;75;92;75;50;75;75;92;50;75;50;50;50
20200112;22;55,90;50;50;50;64;64;64;50;64;75;64;50;64;64;75;50;64;50;50;50
20200112;23;49,08;45;45;45;54;54;54;45;54;60;54;45;54;54;60;45;54;45;45;45
20200112;24;44,46;41;41;41;50;50;50;41;50;50;50;41;50;50;50;41;50;41;41;41
20200113;1;42,54;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200113;2;39,06;38;38;38;41;41;41;38;41;41;41;38;41;41;41;38;41;38;38;38
20200113;3;38,09;37;37;37;40;40;40;37;40;40;40;37;40;40;40;37;40;37;37;37
20200113;4;37,52;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
20200113;5;39,44;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
20200113;6;43,16;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200113;7;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200113;8;59,05;58;58;58;62;62;62;58;62;62;62;58;62;62;62;58;62;58;58;58
20200113;9;64,29;64;64;64;64;64;64;64;64;77;64;64;64;64;77;64;64;64;64;64
20200113;10;63,56;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64
20200113;11;58,00;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
20200113;12;55,19;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
20200113;13;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200113;14;51,71;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
20200113;15;58,00;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
20200113;16;60,03;59;59;59;59;59;59;59;59;77;59;59;59;59;77;59;59;59;59;59
20200113;17;64,41;64;64;64;64;64;64;64;64;77;64;64;64;64;77;64;64;64;64;64
20200113;18;71,52;67;67;67;76;67;76;67;76;107;76;67;76;76;107;67;76;67;67;67
20200113;19;72,66;65;65;65;80;65;80;65;80;124;80;65;80;80;124;65;80;65;65;65
20200113;20;71,85;65;65;65;76;65;76;65;76;124;76;65;76;76;124;65;76;65;65;65
20200113;21;62,01;55;55;55;64;55;64;55;64;124;64;55;64;64;124;55;64;55;55;55
20200113;22;57,76;54;54;54;54;54;54;54;54;107;54;54;54;54;107;54;54;54;54;54
20200113;23;49,42;48;48;48;48;48;48;48;48;63;48;48;48;48;63;48;48;48;48;48
20200113;24;43,53;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200114;1;45,52;44;44;44;49;44;49;44;49;49;49;44;49;49;49;44;49;44;44;44
20200114;2;48,85;44;44;44;60;44;60;44;60;60;60;44;60;60;60;44;60;44;44;44
20200114;3;45,41;43;43;43;50;43;50;43;50;50;50;43;50;50;50;43;50;43;43;43
20200114;4;44,86;43;43;43;50;43;50;43;50;50;50;43;50;50;50;43;50;43;43;43
20200114;5;44,18;43;43;43;48;43;48;43;48;48;48;43;48;48;48;43;48;43;43;43
20200114;6;45,89;44;44;44;50;44;50;44;50;50;50;44;50;50;50;44;50;44;44;44
20200114;7;56,29;55;55;55;60;55;60;55;60;60;60;55;60;60;60;55;60;55;55;55
20200114;8;60,92;60;60;60;63;60;63;60;63;64;63;60;63;63;64;60;63;60;60;60
20200114;9;64,64;64;64;64;64;64;64;64;64;77;64;64;64;64;77;64;64;64;64;64
20200114;10;64,46;64;64;64;64;64;64;64;64;77;64;64;64;64;77;64;64;64;64;64
20200114;11;58,02;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
20200114;12;53,31;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53
20200114;13;48,47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200114;14;48,47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200114;15;54,75;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
20200114;16;60,95;60;60;60;60;60;60;60;60;77;60;60;60;60;77;60;60;60;60;60
20200114;17;65,69;65;65;65;65;65;65;65;65;77;65;65;65;65;77;65;65;65;65;65
20200114;18;77,62;74;74;75;80;75;80;74;80;107;80;74;80;80;107;74;80;74;74;74
20200114;19;75,93;70;70;70;80;70;80;70;80;124;80;70;80;80;124;70;80;70;70;70
20200114;20;70,16;61;61;61;80;61;80;61;80;124;80;61;80;80;124;61;80;61;61;61
20200114;21;59,37;51;51;51;64;51;64;51;64;124;64;51;64;64;124;51;64;51;51;51
20200114;22;63,08;60;60;60;60;60;60;60;60;107;60;60;60;60;107;60;60;60;60;60
20200114;23;48,04;48;48;48;48;48;48;48;48;54;48;48;48;48;54;48;48;48;48;48
20200114;24;44,27;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200115;1;49,92;45;45;45;60;45;60;45;60;60;60;45;60;60;60;45;60;45;45;45
20200115;2;49,17;44;44;44;60;44;60;44;60;60;60;44;60;60;60;44;60;44;44;44
20200115;3;45,85;44;44;44;50;44;50;44;50;50;50;44;50;50;50;44;50;44;44;44
20200115;4;45,23;44;44;44;48;44;48;44;48;48;48;44;48;48;48;44;48;44;44;44
20200115;5;45,69;44;44;44;49;44;49;44;49;49;49;44;49;49;49;44;49;44;44;44
20200115;6;49,40;46;46;46;56;46;56;46;56;56;56;46;56;56;56;46;56;46;46;46
20200115;7;54,00;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54
20200115;8;58,77;57;57;57;60;57;60;57;60;75;60;57;60;60;75;57;60;57;57;57
20200115;9;62,86;62;62;62;62;62;62;62;62;78;62;62;62;62;78;62;62;62;62;62
20200115;10;58,37;58;58;58;58;58;58;58;58;65;58;58;58;58;65;58;58;58;58;58
20200115;11;53,76;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54
20200115;12;50,02;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200115;13;46,97;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200115;14;46,99;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200115;15;51,06;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
20200115;16;57,30;56;56;56;56;56;56;56;56;78;56;56;56;56;78;56;56;56;56;56
20200115;17;64,37;61;61;61;61;61;61;61;61;122;61;61;61;61;122;61;61;61;61;61
20200115;18;74,78;72;72;72;72;72;72;72;72;120;72;72;72;72;120;72;72;72;72;72
20200115;19;73,94;71;71;71;71;71;71;71;71;124;71;71;71;71;124;71;71;71;71;71
20200115;20;65,41;60;60;60;65;60;65;60;65;124;65;60;65;65;124;60;65;60;60;60
20200115;21;60,14;52;52;52;64;52;64;52;64;124;64;52;64;64;124;52;64;52;52;52
20200115;22;56,98;52;52;52;53;52;53;52;53;120;53;52;53;53;120;52;53;52;52;52
20200115;23;49,67;46;46;46;46;46;46;46;46;94;46;46;46;46;94;46;46;46;46;46
20200115;24;46,16;45;45;45;45;45;45;45;45;65;45;45;45;45;65;45;45;45;45;45
20200116;1;43,00;43;43;43;44;43;44;43;44;44;44;43;44;44;44;43;44;43;43;43
20200116;2;43,10;41;41;41;49;41;49;41;49;49;49;41;49;49;49;41;49;41;41;41
20200116;3;40,44;39;39;39;44;39;44;39;44;44;44;39;44;44;44;39;44;39;39;39
20200116;4;39,70;39;39;39;42;39;42;39;42;42;42;39;42;42;42;39;42;39;39;39
20200116;5;40,31;39;39;39;43;39;43;39;43;43;43;39;43;43;43;39;43;39;39;39
20200116;6;44,75;43;43;43;48;43;48;43;48;48;48;43;48;48;48;43;48;43;43;43
20200116;7;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200116;8;57,71;57;57;57;57;57;57;57;57;70;57;57;57;57;70;57;57;57;57;57
20200116;9;62,57;62;62;62;62;62;62;62;62;73;62;62;62;62;73;62;62;62;62;62
20200116;10;61,59;61;61;61;61;61;61;61;61;78;61;61;61;61;78;61;61;61;61;61
20200116;11;51,14;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
20200116;12;47,57;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200116;13;44,86;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200116;14;44,56;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200116;15;45,68;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200116;16;51,85;50;50;50;50;50;50;50;50;78;50;50;50;50;78;50;50;50;50;50
20200116;17;56,30;55;55;55;55;55;55;55;55;78;55;55;55;55;78;55;55;55;55;55
20200116;18;63,93;60;60;60;60;60;60;60;60;120;60;60;60;60;120;60;60;60;60;60
20200116;19;63,97;60;60;60;62;60;62;60;62;120;62;60;62;62;120;60;62;60;60;60
20200116;20;61,28;57;57;57;58;57;58;57;58;120;58;57;58;58;120;57;58;57;57;57
20200116;21;53,62;49;49;49;50;49;50;49;50;120;50;49;50;50;120;49;50;49;49;49
20200116;22;51,87;48;48;48;48;48;48;48;48;107;48;48;48;48;107;48;48;48;48;48
20200116;23;45,88;45;45;45;45;45;45;45;45;64;45;45;45;45;64;45;45;45;45;45
20200116;24;41,09;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200117;1;42,73;41;41;41;45;41;45;41;45;45;45;41;45;45;45;41;45;41;41;41
20200117;2;41,55;40;40;40;45;40;45;40;45;45;45;40;45;45;45;40;45;40;40;40
20200117;3;40,06;39;39;39;43;39;43;39;43;43;43;39;43;43;43;39;43;39;39;39
20200117;4;39,27;38;38;38;42;38;42;38;42;42;42;38;42;42;42;38;42;38;38;38
20200117;5;40,07;39;39;39;42;39;42;39;42;42;42;39;42;42;42;39;42;39;39;39
20200117;6;42,49;41;41;41;45;41;45;41;45;45;45;41;45;45;45;41;45;41;41;41
20200117;7;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200117;8;57,85;55;55;55;64;55;64;55;64;64;64;55;64;64;64;55;64;55;55;55
20200117;9;65,58;65;65;65;65;65;65;65;65;76;65;65;65;65;76;65;65;65;65;65
20200117;10;64,57;64;64;64;64;64;64;64;64;76;64;64;64;64;76;64;64;64;64;64
20200117;11;57,00;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57
20200117;12;48,29;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200117;13;44,61;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200117;14;44,38;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200117;15;46,43;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200117;16;52,77;52;52;52;52;52;52;52;52;61;52;52;52;52;61;52;52;52;52;52
20200117;17;62,69;60;60;60;60;60;60;60;60;107;60;60;60;60;107;60;60;60;60;60
20200117;18;70,39;64;64;64;75;75;75;64;75;119;75;64;75;75;119;64;75;64;64;64
20200117;19;69,10;62;62;62;75;75;75;62;75;119;75;62;75;75;119;62;75;62;62;62
20200117;20;66,47;57;57;57;75;75;75;57;75;124;75;57;75;75;124;57;75;57;57;57
20200117;21;59,00;50;50;50;64;64;64;50;64;124;64;50;64;64;124;50;64;50;50;50
20200117;22;52,71;48;48;48;50;50;50;48;50;107;50;48;50;50;107;48;50;48;48;48
20200117;23;44,88;44;44;44;44;44;44;44;44;62;44;44;44;44;62;44;44;44;44;44
20200117;24;42,45;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200118;1;44,26;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200118;2;43,53;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200118;3;41,86;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200118;4;40,64;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200118;5;40,00;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200118;6;41,34;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200118;7;45,00;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200118;8;48,65;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
20200118;9;51,75;50;50;50;55;55;55;50;55;55;55;50;55;55;55;50;55;50;50;50
20200118;10;53,80;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54
20200118;11;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200118;12;47,24;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200118;13;43,71;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200118;14;41,94;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200118;15;42,50;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200118;16;43,50;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200118;17;44,00;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200118;18;51,53;46;46;46;60;60;60;46;60;61;60;46;60;60;61;46;60;46;46;46
20200118;19;54,96;49;49;49;64;64;64;49;64;75;64;49;64;64;75;49;64;49;49;49
20200118;20;57,03;48;48;48;64;64;64;48;64;107;64;48;64;64;107;48;64;48;48;48
20200118;21;56,73;46;46;53;64;64;64;46;64;106;64;46;64;64;106;46;64;46;46;46
20200118;22;51,89;45;45;45;60;60;60;45;60;75;60;45;60;60;75;45;60;45;45;45
20200118;23;44,91;44;44;44;47;47;47;44;47;47;47;44;47;47;47;44;47;44;44;44
20200118;24;41,25;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200119;1;41,52;40;40;40;44;44;44;40;44;44;44;40;44;44;44;40;44;40;40;40
20200119;2;41,86;39;39;39;47;47;47;39;47;47;47;39;47;47;47;39;47;39;39;39
20200119;3;39,53;36;36;36;46;46;46;36;46;46;46;36;46;46;46;36;46;36;36;36
20200119;4;37,15;35;35;35;41;41;41;35;41;41;41;35;41;41;41;35;41;35;35;35
20200119;5;37,11;35;35;35;41;41;41;35;41;41;41;35;41;41;41;35;41;35;35;35
20200119;6;37,61;36;36;36;41;41;41;36;41;41;41;36;41;41;41;36;41;36;36;36
20200119;7;39,69;36;36;36;46;46;46;36;46;46;46;36;46;46;46;36;46;36;36;36
20200119;8;41,68;39;39;39;47;47;47;39;47;47;47;39;47;47;47;39;47;39;39;39
20200119;9;46,50;40;40;40;59;59;59;40;59;59;59;40;59;59;59;40;59;40;40;40
20200119;10;47,45;41;41;41;59;59;59;41;59;59;59;41;59;59;59;41;59;41;41;41
20200119;11;43,25;41;41;41;47;47;47;41;47;47;47;41;47;47;47;41;47;41;41;41
20200119;12;41,90;41;41;41;44;44;44;41;44;44;44;41;44;44;44;41;44;41;41;41
20200119;13;40,82;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200119;14;39,33;39;39;39;40;40;40;39;40;40;40;39;40;40;40;39;40;39;39;39
20200119;15;40,15;40;40;40;41;41;41;40;41;41;41;40;41;41;41;40;41;40;40;40
20200119;16;41,26;40;40;40;43;43;43;40;43;43;43;40;43;43;43;40;43;40;40;40
20200119;17;42,52;41;41;41;43;43;43;41;43;54;43;41;43;43;54;41;43;41;41;41
20200119;18;50,63;45;45;45;59;59;59;45;59;65;59;45;59;59;65;45;59;45;45;45
20200119;19;51,92;46;46;46;59;59;59;46;59;75;59;46;59;59;75;46;59;46;46;46
20200119;20;53,25;46;46;46;59;59;59;46;59;90;59;46;59;59;90;46;59;46;46;46
20200119;21;50,68;45;45;45;59;59;59;45;59;63;59;45;59;59;63;45;59;45;45;45
20200119;22;47,53;45;45;45;46;46;46;45;46;75;46;45;46;46;75;45;46;45;45;45
20200119;23;41,00;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200119;24;37,25;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200120;1;35,59;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
20200120;2;34,01;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
20200120;3;33,08;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200120;4;32,10;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200120;5;31,50;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200120;6;36,46;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
20200120;7;45,63;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200120;8;52,77;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53
20200120;9;59,32;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59
20200120;10;57,01;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57
20200120;11;50,63;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
20200120;12;48,17;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200120;13;45,55;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200120;14;45,55;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200120;15;47,57;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200120;16;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200120;17;50,34;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200120;18;55,91;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
20200120;19;57,05;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57
20200120;20;54,02;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54
20200120;21;48,68;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49
20200120;22;45,86;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200120;23;44,04;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200120;24;39,70;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200121;1;39,85;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200121;2;38,00;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
20200121;3;36,76;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200121;4;36,02;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
20200121;5;37,19;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200121;6;41,38;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200121;7;44,90;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200121;8;50,91;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
20200121;9;60,07;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60
20200121;10;58,68;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59
20200121;11;53,63;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54
20200121;12;50,43;52;52;52;47;52;47;52;47;47;47;52;47;47;47;52;47;52;52;52
20200121;13;47,17;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200121;14;45,63;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200121;15;45,97;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200121;16;47,71;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200121;17;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200121;18;57,62;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
20200121;19;62,05;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
20200121;20;57,60;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
20200121;21;49,95;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200121;22;46,85;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200121;23;43,40;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200121;24;42,08;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200122;1;41,30;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200122;2;40,45;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200122;3;40,02;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200122;4;40,00;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200122;5;40,30;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200122;6;42,40;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200122;7;45,99;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200122;8;51,13;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
20200122;9;60,77;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
20200122;10;60,89;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
20200122;11;54,94;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
20200122;12;53,32;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53
20200122;13;48,46;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200122;14;48,29;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
20200122;15;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200122;16;52,40;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
20200122;17;56,72;56;56;56;56;56;56;56;56;76;56;56;56;56;76;56;56;56;56;56
20200122;18;64,59;62;62;62;62;62;62;62;62;107;62;62;62;62;107;62;62;62;62;62
20200122;19;68,34;65;65;65;65;65;65;65;65;120;65;65;65;65;120;65;65;65;65;65
20200122;20;63,33;60;60;60;60;60;60;60;60;120;60;60;60;60;120;60;60;60;60;60
20200122;21;56,04;53;53;53;53;53;53;53;53;107;53;53;53;53;107;53;53;53;53;53
20200122;22;50,91;47;47;47;47;47;47;47;47;107;47;47;47;47;107;47;47;47;47;47
20200122;23;46,86;45;45;45;45;45;45;45;45;76;45;45;45;45;76;45;45;45;45;45
20200122;24;42,15;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200123;1;40,05;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200123;2;39,23;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39;39
20200123;3;38,34;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
20200123;4;37,56;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
20200123;5;38,45;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
20200123;6;41,97;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200123;7;47,00;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200123;8;59,16;59;59;59;59;59;59;59;59;67;59;59;59;59;67;59;59;59;59;59
20200123;9;66,41;67;67;67;67;67;67;67;65;65;67;67;65;67;65;67;65;67;67;67
20200123;10;64,46;64;64;64;64;64;64;64;64;76;64;64;64;64;76;64;64;64;64;64
20200123;11;55,22;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
20200123;12;52,84;54;54;54;54;54;54;54;43;43;54;54;43;54;43;54;43;54;54;54
20200123;13;49,03;50;50;50;50;50;50;50;43;43;50;50;43;50;43;50;43;50;50;50
20200123;14;48,37;49;49;49;49;49;49;49;43;43;49;49;43;49;43;49;43;49;49;49
20200123;15;51,20;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51
20200123;16;54,72;54;54;54;54;54;54;54;54;76;54;54;54;54;76;54;54;54;54;54
20200123;17;55,89;55;55;55;55;55;55;55;55;76;55;55;55;55;76;55;55;55;55;55
20200123;18;64,88;62;62;62;62;62;62;62;62;107;62;62;62;62;107;62;62;62;62;62
20200123;19;71,63;69;69;69;69;69;69;69;69;119;69;69;69;69;119;69;69;69;69;69
20200123;20;64,12;60;60;60;60;60;60;60;60;120;60;60;60;60;120;60;60;60;60;60
20200123;21;59,66;56;56;56;56;56;56;56;56;119;56;56;56;56;119;56;56;56;56;56
20200123;22;50,15;47;47;47;47;47;47;47;47;93;47;47;47;47;93;47;47;47;47;47
20200123;23;46,06;45;45;45;45;45;45;45;45;60;45;45;45;45;60;45;45;45;45;45
20200123;24;42,74;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200124;1;41,28;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200124;2;41,16;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200124;3;40,45;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200124;4;39,98;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200124;5;40,43;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200124;6;42,91;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43
20200124;7;46,09;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200124;8;58,29;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
20200124;9;66,74;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
20200124;10;65,00;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
20200124;11;61,12;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
20200124;12;57,48;59;59;59;59;59;59;59;48;48;59;59;48;59;48;59;48;59;59;59
20200124;13;53,64;55;55;55;55;55;55;55;45;45;55;55;45;55;45;55;45;55;55;55
20200124;14;52,18;53;53;53;53;53;53;53;45;45;53;53;45;53;45;53;45;53;53;53
20200124;15;51,60;52;52;52;52;52;52;52;49;49;52;52;49;52;49;52;49;52;52;52
20200124;16;53,29;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53
