"   Data/Date
(YYYYMMDD)";"Ora
Hour";PUN;AUST;BRNN;BSP;CNOR;COAC;CORS;CSUD;FOGN;FRAN;GREC;NORD;PRGP;ROSN;SARD;SICI;SLOV;SUD;SVIZ
20131107;19;95,34;89,75;89,75;85,50;89,75;89,75;89,75;89,75;89,75;89,75;89,75;89,75;180,00;89,75;89,75;180,00;89,75;89,75;89,75
20131107;20;80,90;69,69;79,99;69,50;79,99;79,99;79,99;79,99;79,99;69,69;79,99;69,69;180,00;79,99;79,99;180,00;69,69;79,99;69,69
20131107;21;71,58;60,58;67,90;50,31;67,90;67,90;67,90;67,90;67,90;60,58;67,90;60,58;180,00;67,90;67,90;180,00;60,58;67,90;60,58
20131107;22;65,42;59,75;59,75;50,00;59,75;59,75;59,75;59,75;59,75;59,75;59,75;59,75;144,64;59,75;59,75;144,64;59,75;59,75;59,75
20131107;23;52,82;50,00;50,00;40,46;50,00;50,00;50,00;50,00;50,00;50,00;50,00;50,00;91,02;50,00;50,00;91,02;50,00;50,00;50,00
20131107;24;54,33;51,65;51,65;35,84;51,65;51,65;51,65;51,65;51,65;51,65;51,65;51,65;91,01;51,65;51,65;91,01;51,65;51,65;51,65
20131108;1;51,85;50,45;50,45;33,15;50,45;50,45;50,45;50,45;50,45;50,45;50,45;50,45;70,01;50,45;50,45;70,01;50,45;50,45;50,45
20131108;2;41,00;38,87;38,87;28,58;38,87;38,87;38,87;38,87;38,87;38,87;38,87;38,87;70,01;38,87;38,87;70,01;38,87;38,87;38,87
20131108;3;33,17;30,45;30,45;26,29;30,45;30,45;30,45;30,45;30,45;30,45;30,45;30,45;70,01;30,45;30,45;70,01;30,45;30,45;30,45
20131108;4;31,70;28,93;28,93;25,40;28,93;28,93;28,93;28,93;28,93;28,93;28,93;28,93;70,01;28,93;28,93;70,01;28,93;28,93;28,93
20131108;5;33,60;31,00;31,00;26,04;31,00;31,00;31,00;31,00;31,00;31,00;31,00;31,00;70,01;31,00;31,00;70,01;31,00;31,00;31,00
20131108;6;50,77;50,00;50,00;44,97;50,00;50,00;50,00;50,00;50,00;50,00;50,00;50,00;61,91;50,00;50,00;61,91;50,00;50,00;50,00
20131108;7;62,64;62,17;62,17;46,00;62,17;62,17;62,17;62,17;62,17;62,17;62,17;62,17;70,01;62,17;62,17;70,01;62,17;62,17;62,17
20131108;8;65,62;63,85;63,85;53,88;63,85;63,85;63,85;63,85;63,85;63,85;63,85;63,85;95,01;63,85;63,85;95,01;63,85;63,85;63,85
20131108;9;74,32;72,51;72,51;56,27;72,51;72,51;72,51;72,51;72,51;72,51;72,51;72,51;105,00;72,51;72,51;105,00;72,51;72,51;72,51
20131108;10;70,04;68,57;66,38;51,96;68,57;66,38;66,38;66,38;66,38;68,57;66,38;68,57;105,00;66,38;66,38;105,00;68,57;66,38;68,57
20131108;11;62,90;66,00;56,00;50,51;66,00;56,00;56,00;56,00;56,00;66,00;56,00;66,00;56,00;56,00;56,00;56,00;66,00;56,00;66,00
20131108;12;57,53;65,50;36,35;51,79;65,50;36,35;36,35;36,35;36,35;65,50;36,35;65,50;55,02;36,35;36,35;55,02;65,50;36,35;65,50
20131108;13;54,34;61,50;35,80;49,69;61,50;35,80;35,80;35,80;35,80;61,50;35,80;61,50;55,02;35,80;35,80;55,02;61,50;35,80;61,50
20131108;14;54,40;61,19;36,35;49,50;61,19;36,35;36,35;36,35;36,35;61,19;36,35;61,19;55,02;36,35;36,35;55,02;61,19;36,35;61,19
20131108;15;62,32;62,82;59,76;50,06;62,82;59,76;59,76;59,76;59,76;62,82;59,76;62,82;67,51;59,76;59,76;67,51;62,82;59,76;62,82
20131108;16;65,42;64,48;64,48;52,55;64,48;64,48;64,48;64,48;64,48;64,48;64,48;64,48;81,01;64,48;64,48;81,01;64,48;64,48;64,48
20131108;17;71,69;69,00;69,00;57,97;69,00;69,00;69,00;69,00;69,00;69,00;69,00;69,00;115,02;69,00;69,00;115,02;69,00;69,00;69,00
20131108;18;136,99;136,50;136,50;73,69;136,50;136,50;136,50;136,50;136,50;136,50;136,50;136,50;144,64;136,50;136,50;144,64;136,50;136,50;136,50
20131108;19;117,76;115,13;115,13;79,30;115,13;115,13;115,13;115,13;115,13;115,13;115,13;115,13;156,98;115,13;115,13;156,98;115,13;115,13;115,13
20131108;20;80,44;74,56;79,00;68,16;74,56;79,00;79,00;79,00;79,00;74,56;79,00;74,56;144,64;79,00;79,00;144,64;74,56;79,00;74,56
20131108;21;69,98;63,00;68,00;52,40;63,00;68,00;68,00;68,00;68,00;63,00;68,00;63,00;144,64;68,00;68,00;144,64;63,00;68,00;63,00
20131108;22;66,85;61,37;62,06;47,97;61,37;62,06;62,06;62,06;62,06;61,37;62,06;61,37;139,88;62,06;62,06;139,88;61,37;62,06;61,37
20131108;23;60,27;58,01;58,01;41,00;58,01;58,01;58,01;58,01;58,01;58,01;58,01;58,01;91,01;58,01;58,01;91,01;58,01;58,01;58,01
20131108;24;56,76;56,00;56,00;33,33;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;67,06;56,00;56,00;67,06;56,00;56,00;56,00
20131109;1;59,90;59,68;59,68;30,41;59,68;59,68;59,68;59,68;59,68;59,68;59,68;59,68;62,77;59,68;59,68;62,77;59,68;59,68;59,68
20131109;2;46,63;46,03;46,03;24,87;46,03;46,03;46,03;46,03;46,03;46,03;46,03;46,03;55,01;46,03;46,03;55,01;46,03;46,03;46,03
20131109;3;37,74;36,49;36,49;20,21;36,49;36,49;36,49;36,49;36,49;36,49;36,49;36,49;55,01;36,49;36,49;55,01;36,49;36,49;36,49
20131109;4;33,52;32,00;32,00;18,63;32,00;32,00;32,00;32,00;32,00;32,00;32,00;32,00;55,01;32,00;32,00;55,01;32,00;32,00;32,00
20131109;5;31,44;29,74;29,74;19,00;29,74;29,74;29,74;29,74;29,74;29,74;29,74;29,74;55,00;29,74;29,74;55,00;29,74;29,74;29,74
20131109;6;35,55;34,16;34,16;20,20;34,16;34,16;34,16;34,16;34,16;34,16;34,16;34,16;55,00;34,16;34,16;55,00;34,16;34,16;34,16
20131109;7;38,18;37,05;37,05;34,00;37,05;37,05;37,05;37,05;37,05;37,05;37,05;37,05;55,01;37,05;37,05;55,01;37,05;37,05;37,05
20131109;8;51,11;50,00;50,00;39,10;50,00;50,00;50,00;50,00;50,00;50,00;50,00;50,00;67,82;50,00;50,00;67,82;50,00;50,00;50,00
20131109;9;56,00;56,00;56,00;48,08;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00
20131109;10;55,01;55,01;55,01;48,84;55,01;55,01;55,01;55,01;55,01;55,01;55,01;55,01;55,01;55,01;55,01;55,01;55,01;55,01;55,01
20131109;11;50,00;49,65;49,65;47,22;49,65;49,65;49,65;49,65;49,65;49,65;49,65;49,65;55,00;49,65;49,65;55,00;49,65;49,65;49,65
20131109;12;44,39;43,65;43,65;43,65;43,65;43,65;43,65;43,65;43,65;43,65;43,65;43,65;55,00;43,65;43,65;55,00;43,65;43,65;43,65
20131109;13;37,74;36,49;36,49;36,49;36,49;36,49;36,49;36,49;36,49;36,49;36,49;36,49;55,01;36,49;36,49;55,01;36,49;36,49;36,49
20131109;14;34,44;32,90;32,90;32,90;32,90;32,90;32,90;32,90;32,90;32,90;32,90;32,90;55,01;32,90;32,90;55,01;32,90;32,90;32,90
20131109;15;34,01;32,43;32,43;32,43;32,43;32,43;32,43;32,43;32,43;32,43;32,43;32,43;55,01;32,43;32,43;55,01;32,43;32,43;32,43
20131109;16;39,14;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;36,00;81,00;36,00;36,00;81,00;36,00;36,00;36,00
20131109;17;56,88;54,00;54,00;48,74;54,00;54,00;54,00;54,00;54,00;54,00;54,00;54,00;95,02;54,00;54,00;95,02;54,00;54,00;54,00
20131109;18;68,73;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;144,64;63,00;63,00;144,64;63,00;63,00;63,00
20131109;19;73,34;68,00;68,00;65,83;68,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;144,64;68,00;68,00;144,64;68,00;68,00;68,00
20131109;20;70,89;63,00;68,00;63,00;68,00;68,00;68,00;68,00;68,00;63,00;68,00;63,00;144,64;68,00;68,00;144,64;63,00;68,00;63,00
20131109;21;65,87;59,95;59,95;53,00;59,95;59,95;59,95;59,95;59,95;59,95;59,95;59,95;139,88;59,95;59,95;139,88;59,95;59,95;59,95
20131109;22;54,35;50,45;50,45;44,48;50,45;50,45;50,45;50,45;50,45;50,45;50,45;50,45;105,01;50,45;50,45;105,01;50,45;50,45;50,45
20131109;23;47,59;43,53;43,53;38,85;43,53;43,53;43,53;43,53;43,53;43,53;43,53;43,53;100,00;43,53;43,53;100,00;43,53;43,53;43,53
20131109;24;39,93;36,24;36,24;34,70;36,24;36,24;36,24;36,24;36,24;36,24;36,24;36,24;86,93;36,24;36,24;86,93;36,24;36,24;36,24
20131110;1;38,68;36,05;36,05;20,74;36,05;36,05;36,05;36,05;36,05;36,05;36,05;36,05;70,00;36,05;36,05;70,00;36,05;36,05;36,05
20131110;2;36,55;33,85;33,85;11,23;33,85;33,85;33,85;33,85;33,85;33,85;33,85;33,85;70,00;33,85;33,85;70,00;33,85;33,85;33,85
20131110;3;39,40;37,05;37,05;5,56;37,05;37,05;37,05;37,05;37,05;37,05;37,05;37,05;68,29;37,05;37,05;68,29;37,05;37,05;37,05
20131110;4;37,67;36,31;36,31;2,25;36,31;36,31;36,31;36,31;36,31;36,31;36,31;36,31;55,01;36,31;36,31;55,01;36,31;36,31;36,31
20131110;5;37,66;36,31;36,31;2,41;36,31;36,31;36,31;36,31;36,31;36,31;36,31;36,31;55,01;36,31;36,31;55,01;36,31;36,31;36,31
20131110;6;45,33;44,58;44,58;4,10;44,58;44,58;44,58;44,58;44,58;44,58;44,58;44,58;55,01;44,58;44,58;55,01;44,58;44,58;44,58
20131110;7;50,35;50,00;50,00;9,09;50,00;50,00;50,00;50,00;50,00;50,00;50,00;50,00;55,01;50,00;50,00;55,01;50,00;50,00;50,00
20131110;8;50,80;50,48;50,48;17,05;50,48;50,48;50,48;50,48;50,48;50,48;50,48;50,48;55,01;50,48;50,48;55,01;50,48;50,48;50,48
20131110;9;49,94;49,55;49,55;19,21;49,55;49,55;49,55;49,55;49,55;49,55;49,55;49,55;55,01;49,55;49,55;55,01;49,55;49,55;49,55
20131110;10;52,45;52,25;52,25;34,23;52,25;52,25;52,25;52,25;52,25;52,25;52,25;52,25;55,01;52,25;52,25;55,01;52,25;52,25;52,25
20131110;11;52,40;52,20;52,20;38,10;52,20;52,20;52,20;52,20;52,20;52,20;52,20;52,20;55,01;52,20;52,20;55,01;52,20;52,20;52,20
20131110;12;49,94;54,00;40,02;39,69;54,00;40,02;40,02;40,02;40,02;54,00;40,02;54,00;55,00;40,02;40,02;55,00;54,00;40,02;54,00
20131110;13;49,15;54,67;40,01;38,10;54,67;40,01;40,01;40,01;40,01;54,67;40,01;54,67;40,01;40,01;40,01;40,01;54,67;40,01;54,67
20131110;14;47,86;52,60;40,00;34,64;52,60;40,00;40,00;40,00;40,00;52,60;40,00;52,60;40,00;40,00;40,00;40,00;52,60;40,00;52,60
20131110;15;46,91;51,00;40,00;30,79;51,00;40,00;40,00;40,00;40,00;51,00;40,00;51,00;40,00;40,00;40,00;40,00;51,00;40,00;51,00
20131110;16;52,59;52,40;52,40;29,78;52,40;52,40;52,40;52,40;52,40;52,40;52,40;52,40;55,00;52,40;52,40;55,00;52,40;52,40;52,40
20131110;17;59,39;59,39;59,39;46,47;59,39;59,39;59,39;59,39;59,39;59,39;59,39;59,39;59,39;59,39;59,39;59,39;59,39;59,39;59,39
20131110;18;70,25;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;139,88;65,00;65,00;139,88;65,00;65,00;65,00
20131110;19;73,98;69,10;69,10;69,10;69,10;69,10;69,10;69,10;69,10;69,10;69,10;69,10;140,00;69,10;69,10;140,00;69,10;69,10;69,10
20131110;20;75,00;70,16;70,16;70,16;70,16;70,16;70,16;70,16;70,16;70,16;70,16;70,16;140,00;70,16;70,16;140,00;70,16;70,16;70,16
20131110;21;72,38;68,00;68,00;57,61;68,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;130,00;68,00;68,00;130,00;68,00;68,00;68,00
20131110;22;62,92;62,49;62,49;47,10;62,49;62,49;62,49;62,49;62,49;62,49;62,49;62,49;68,50;62,49;62,49;68,50;62,49;62,49;62,49
20131110;23;58,00;58,00;58,00;36,98;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00
20131110;24;50,20;50,20;50,20;26,06;50,20;50,20;50,20;50,20;50,20;50,20;50,20;50,20;50,20;50,20;50,20;50,20;50,20;50,20;50,20
20131111;1;44,65;44,65;44,65;16,92;44,65;44,65;44,65;44,65;44,65;44,65;44,65;44,65;44,65;44,65;44,65;44,65;44,65;44,65;44,65
20131111;2;26,95;29,03;29,03;12,95;29,03;29,03;29,03;29,03;29,03;29,03;29,03;29,03;0,00;29,03;29,03;0,00;29,03;29,03;29,03
20131111;3;25,02;26,89;26,89;9,34;26,89;26,89;26,89;26,89;26,89;26,89;26,89;26,89;0,00;26,89;26,89;0,00;26,89;26,89;26,89
20131111;4;25,10;26,96;26,96;6,35;26,96;26,96;26,96;26,96;26,96;26,96;26,96;26,96;0,00;26,96;26,96;0,00;26,96;26,96;26,96
20131111;5;29,18;31,28;31,28;7,24;31,28;31,28;31,28;31,28;31,28;31,28;31,28;31,28;0,00;31,28;31,28;0,00;31,28;31,28;31,28
20131111;6;52,01;55,57;55,57;14,00;55,57;55,57;55,57;55,57;55,57;55,57;55,57;55,57;0,00;55,57;55,57;0,00;55,57;55,57;55,57
20131111;7;61,49;65,39;65,39;37,01;65,39;65,39;65,39;65,39;65,39;65,39;65,39;65,39;0,00;65,39;65,39;0,00;65,39;65,39;65,39
20131111;8;59,36;63,00;63,00;55,81;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;0,00;63,00;63,00;0,00;63,00;63,00;63,00
20131111;9;79,30;84,00;71,82;60,43;84,00;71,82;71,82;71,82;71,82;84,00;71,82;84,00;55,00;71,82;71,82;55,00;84,00;71,82;84,00
20131111;10;71,86;74,00;69,82;58,69;74,00;69,82;69,82;69,82;69,82;74,00;69,82;74,00;55,00;69,82;69,82;55,00;74,00;69,82;74,00
20131111;11;64,90;67,00;61,50;52,44;67,00;61,50;61,50;61,50;61,50;67,00;61,50;67,00;55,00;61,50;61,50;55,00;67,00;61,50;67,00
20131111;12;63,90;65,51;61,51;52,22;65,51;61,51;61,51;61,51;61,51;65,51;61,51;65,51;55,00;61,51;61,51;55,00;65,51;61,51;65,51
20131111;13;57,68;58,07;57,28;49,54;58,07;57,28;57,28;57,28;57,28;58,07;57,28;58,07;55,00;57,28;57,28;55,00;58,07;57,28;58,07
20131111;14;59,24;59,50;59,50;46,65;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50;55,00;59,50;59,50;55,00;59,50;59,50;59,50
20131111;15;61,64;62,41;61,00;45,67;62,41;61,00;61,00;61,00;61,00;62,41;61,00;62,41;55,00;61,00;61,00;55,00;62,41;61,00;62,41
20131111;16;64,93;65,51;65,51;46,13;65,51;65,51;65,51;65,51;65,51;65,51;65,51;65,51;55,00;65,51;65,51;55,00;65,51;65,51;65,51
20131111;17;70,33;70,47;70,47;57,06;70,47;70,47;70,47;70,47;70,47;70,47;70,47;70,47;68,04;70,47;70,47;68,04;70,47;70,47;70,47
20131111;18;105,00;105,00;105,00;85,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00;105,00
20131111;19;89,57;86,31;86,31;78,56;86,31;86,31;86,31;86,31;86,31;86,31;86,31;86,31;140,00;86,31;86,31;140,00;86,31;86,31;86,31
20131111;20;76,89;72,45;73,00;65,96;72,45;73,00;73,00;73,00;73,00;72,45;73,00;72,45;140,00;73,00;73,00;140,00;72,45;73,00;72,45
20131111;21;70,09;64,56;69,00;58,00;64,56;69,00;69,00;69,00;69,00;64,56;69,00;64,56;130,00;69,00;69,00;130,00;64,56;69,00;64,56
20131111;22;63,82;61,00;61,00;42,78;61,00;61,00;61,00;61,00;61,00;61,00;61,00;61,00;105,00;61,00;61,00;105,00;61,00;61,00;61,00
20131111;23;60,54;60,54;60,54;36,81;60,54;60,54;60,54;60,54;60,54;60,54;60,54;60,54;60,54;60,54;60,54;60,54;60,54;60,54;60,54
20131111;24;55,59;55,59;55,59;29,39;55,59;55,59;55,59;55,59;55,59;55,59;55,59;55,59;55,59;55,59;55,59;55,59;55,59;55,59;55,59
20131112;1;50,72;50,41;50,41;27,70;50,41;50,41;50,41;50,41;50,41;50,41;50,41;50,41;55,00;50,41;50,41;55,00;50,41;50,41;50,41
20131112;2;39,23;38,15;38,15;27,14;38,15;38,15;38,15;38,15;38,15;38,15;38,15;38,15;55,00;38,15;38,15;55,00;38,15;38,15;38,15
20131112;3;31,59;30,01;30,01;24,00;30,01;30,01;30,01;30,01;30,01;30,01;30,01;30,01;55,00;30,01;30,01;55,00;30,01;30,01;30,01
20131112;4;26,00;25,00;25,00;20,34;25,00;25,00;25,00;25,00;25,00;25,00;25,00;25,00;41,16;25,00;25,00;41,16;25,00;25,00;25,00
20131112;5;26,80;26,80;26,80;21,00;26,80;26,80;26,80;26,80;26,80;26,80;26,80;26,80;26,80;26,80;26,80;26,80;26,80;26,80;26,80
20131112;6;41,39;41,39;41,39;26,56;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,39;41,39
20131112;7;60,74;60,74;60,74;36,33;60,74;60,74;60,74;60,74;60,74;60,74;60,74;60,74;60,74;60,74;60,74;60,74;60,74;60,74;60,74
20131112;8;61,05;61,05;61,05;45,84;61,05;61,05;61,05;61,05;61,05;61,05;61,05;61,05;61,05;61,05;61,05;61,05;61,05;61,05;61,05
20131112;9;67,24;67,24;67,24;49,30;67,24;67,24;67,24;67,24;67,24;67,24;67,24;67,24;67,24;67,24;67,24;67,24;67,24;67,24;67,24
20131112;10;65,53;65,53;65,53;48,15;65,53;65,53;65,53;65,53;65,53;65,53;65,53;65,53;65,53;65,53;65,53;65,53;65,53;65,53;65,53
20131112;11;62,17;62,70;61,00;46,16;62,70;61,00;61,00;61,00;61,00;62,70;61,00;62,70;61,00;61,00;61,00;61,00;62,70;61,00;62,70
20131112;12;62,03;62,50;61,00;47,79;62,50;61,00;61,00;61,00;61,00;62,50;61,00;62,50;61,00;61,00;61,00;61,00;62,50;61,00;62,50
20131112;13;59,12;59,12;59,12;48,34;59,12;59,12;59,12;59,12;59,12;59,12;59,12;59,12;59,12;59,12;59,12;59,12;59,12;59,12;59,12
20131112;14;59,50;59,50;59,50;50,92;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50;59,50
20131112;15;61,73;61,73;61,73;50,00;61,73;61,73;61,73;61,73;61,73;61,73;61,73;61,73;61,73;61,73;61,73;61,73;61,73;61,73;61,73
20131112;16;65,65;65,55;65,55;52,42;65,55;65,55;65,55;65,55;65,55;65,55;65,55;65,55;67,41;65,55;65,55;67,41;65,55;65,55;65,55
20131112;17;74,84;72,48;72,48;57,92;72,48;72,48;72,48;72,48;72,48;72,48;72,48;72,48;115,00;72,48;72,48;115,00;72,48;72,48;72,48
20131112;18;114,63;103,88;135,01;71,83;103,88;135,01;135,01;135,01;135,01;103,88;135,01;103,88;140,01;135,01;135,01;140,01;103,88;135,01;103,88
20131112;19;96,70;87,56;109,38;80,00;87,56;109,38;109,38;109,38;109,38;87,56;109,38;87,56;140,01;109,38;109,38;140,01;87,56;109,38;87,56
20131112;20;83,96;72,02;99,09;65,91;72,02;99,09;99,09;99,09;99,09;72,02;99,09;72,02;140,01;99,09;99,09;140,01;72,02;99,09;72,02
20131112;21;70,19;62,89;73,37;56,89;62,89;73,37;73,37;73,37;73,37;62,89;73,37;62,89;130,00;73,37;73,37;130,00;62,89;73,37;62,89
20131112;22;65,85;61,07;68,00;46,33;61,07;68,00;68,00;68,00;68,00;61,07;68,00;61,07;105,00;68,00;68,00;105,00;61,07;68,00;61,07
20131112;23;61,13;60,54;61,06;40,97;60,54;61,06;61,06;61,06;61,06;60,54;61,06;60,54;67,50;61,06;61,06;67,50;60,54;61,06;60,54
20131112;24;56,00;56,00;56,00;34,65;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00
20131113;1;58,49;57,00;59,01;31,37;57,00;59,01;59,01;59,01;59,01;57,00;59,01;57,00;70,00;59,01;59,01;70,00;57,00;59,01;57,00
20131113;2;51,29;50,49;50,49;28,10;50,49;50,49;50,49;50,49;50,49;50,49;50,49;50,49;62,66;50,49;50,49;62,66;50,49;50,49;50,49
20131113;3;41,89;39,92;39,92;25,00;39,92;39,92;39,92;39,92;39,92;39,92;39,92;39,92;70,00;39,92;39,92;70,00;39,92;39,92;39,92
20131113;4;35,91;33,76;33,76;24,07;33,76;33,76;33,76;33,76;33,76;33,76;33,76;33,76;67,67;33,76;33,76;67,67;33,76;33,76;33,76
20131113;5;34,71;32,33;32,33;25,47;32,33;32,33;32,33;32,33;32,33;32,33;32,33;32,33;70,00;32,33;32,33;70,00;32,33;32,33;32,33
20131113;6;47,49;46,00;46,00;32,00;46,00;46,00;46,00;46,00;46,00;46,00;46,00;46,00;70,00;46,00;46,00;70,00;46,00;46,00;46,00
20131113;7;62,16;61,68;61,68;42,42;61,68;61,68;61,68;61,68;61,68;61,68;61,68;61,68;70,00;61,68;61,68;70,00;61,68;61,68;61,68
20131113;8;66,69;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;95,00;65,00;65,00;95,00;65,00;65,00;65,00
20131113;9;70,52;68,49;68,49;63,82;68,49;68,49;68,49;68,49;68,49;68,49;68,49;68,49;105,00;68,49;68,49;105,00;68,49;68,49;68,49
20131113;10;68,05;65,83;65,83;57,55;65,83;65,83;65,83;65,83;65,83;65,83;65,83;65,83;105,00;65,83;65,83;105,00;65,83;65,83;65,83
20131113;11;65,36;63,60;61,13;54,77;63,60;61,13;61,13;61,13;61,13;63,60;61,13;63,60;105,00;61,13;61,13;105,00;63,60;61,13;63,60
20131113;12;65,20;63,50;61,00;54,00;63,50;61,00;61,00;61,00;61,00;63,50;61,00;63,50;105,00;61,00;61,00;105,00;63,50;61,00;63,50
20131113;13;61,72;60,50;60,50;52,68;60,50;60,50;60,50;60,50;60,50;60,50;60,50;60,50;81,00;60,50;60,50;81,00;60,50;60,50;60,50
20131113;14;61,50;60,30;60,30;56,78;60,30;60,30;60,30;60,30;60,30;60,30;60,30;60,30;81,00;60,30;60,30;81,00;60,30;60,30;60,30
20131113;15;63,44;62,40;62,40;57,49;62,40;62,40;62,40;62,40;62,40;62,40;62,40;62,40;81,00;62,40;62,40;81,00;62,40;62,40;62,40
20131113;16;64,61;63,64;63,64;60,17;63,64;63,64;63,64;63,64;63,64;63,64;63,64;63,64;81,00;63,64;63,64;81,00;63,64;63,64;63,64
20131113;17;70,72;68,00;68,00;64,85;68,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;115,01;68,00;68,00;115,01;68,00;68,00;68,00
20131113;18;106,26;103,02;103,02;85,65;103,02;103,02;103,02;103,02;103,02;103,02;103,02;103,02;156,98;103,02;103,02;156,98;103,02;103,02;103,02
20131113;19;110,06;106,83;106,83;95,63;106,83;106,83;106,83;106,83;106,83;106,83;106,83;106,83;159,22;106,83;106,83;159,22;106,83;106,83;106,83
20131113;20;78,73;73,44;73,44;73,44;73,44;73,44;73,44;73,44;73,44;73,44;73,44;73,44;156,98;73,44;73,44;156,98;73,44;73,44;73,44
20131113;21;70,32;62,60;68,00;60,77;62,60;68,00;68,00;68,00;68,00;62,60;68,00;62,60;156,98;68,00;68,00;156,98;62,60;68,00;62,60
20131113;22;66,81;60,38;61,00;51,63;60,38;61,00;61,00;61,00;61,00;60,38;61,00;60,38;155,95;61,00;61,00;155,95;60,38;61,00;60,38
20131113;23;60,41;58,25;58,25;41,00;58,25;58,25;58,25;58,25;58,25;58,25;58,25;58,25;91,00;58,25;58,25;91,00;58,25;58,25;58,25
20131113;24;59,15;56,85;56,85;34,56;56,85;56,85;56,85;56,85;56,85;56,85;56,85;56,85;91,00;56,85;56,85;91,00;56,85;56,85;56,85
20131114;1;57,00;56,00;56,00;30,78;56,00;56,00;56,00;56,00;56,00;56,00;56,00;56,00;70,00;56,00;56,00;70,00;56,00;56,00;56,00
20131114;2;53,68;52,49;52,49;29,00;52,49;52,49;52,49;52,49;52,49;52,49;52,49;52,49;70,00;52,49;52,49;70,00;52,49;52,49;52,49
20131114;3;43,33;41,42;41,42;26,91;41,42;41,42;41,42;41,42;41,42;41,42;41,42;41,42;70,00;41,42;41,42;70,00;41,42;41,42;41,42
20131114;4;37,23;35,00;35,00;25,67;35,00;35,00;35,00;35,00;35,00;35,00;35,00;35,00;70,00;35,00;35,00;70,00;35,00;35,00;35,00
20131114;5;36,29;34,00;34,00;27,00;34,00;34,00;34,00;34,00;34,00;34,00;34,00;34,00;70,00;34,00;34,00;70,00;34,00;34,00;34,00
20131114;6;48,80;47,34;47,34;30,03;47,34;47,34;47,34;47,34;47,34;47,34;47,34;47,34;70,00;47,34;47,34;70,00;47,34;47,34;47,34
20131114;7;61,92;61,42;61,42;39,78;61,42;61,42;61,42;61,42;61,42;61,42;61,42;61,42;70,00;61,42;61,42;70,00;61,42;61,42;61,42
20131114;8;64,80;63,01;63,01;56,40;63,01;63,01;63,01;63,01;63,01;63,01;63,01;63,01;95,00;63,01;63,01;95,00;63,01;63,01;63,01
20131114;9;68,83;66,73;66,73;57,04;66,73;66,73;66,73;66,73;66,73;66,73;66,73;66,73;105,00;66,73;66,73;105,00;66,73;66,73;66,73
20131114;10;66,23;63,98;63,98;54,19;63,98;63,98;63,98;63,98;63,98;63,98;63,98;63,98;105,00;63,98;63,98;105,00;63,98;63,98;63,98
20131114;11;63,71;63,50;63,50;53,00;63,50;63,50;63,50;63,50;63,50;63,50;63,50;63,50;67,31;63,50;63,50;67,31;63,50;63,50;63,50
20131114;12;61,73;61,92;61,04;53,90;61,92;61,04;61,04;61,04;61,04;61,92;61,04;61,92;62,39;61,04;61,04;62,39;61,92;61,04;61,92
20131114;13;58,26;58,00;58,00;49,50;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;62,43;58,00;58,00;62,43;58,00;58,00;58,00
20131114;14;58,54;58,00;58,00;51,98;58,00;58,00;58,00;58,00;58,00;58,00;58,00;58,00;67,41;58,00;58,00;67,41;58,00;58,00;58,00
20131114;15;62,14;61,02;61,02;51,30;61,02;61,02;61,02;61,02;61,02;61,02;61,02;61,02;81,00;61,02;61,02;81,00;61,02;61,02;61,02
20131114;16;65,00;64,05;64,05;53,30;64,05;64,05;64,05;64,05;64,05;64,05;64,05;64,05;81,00;64,05;64,05;81,00;64,05;64,05;64,05
20131114;17;70,79;68,00;68,00;57,70;68,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;115,00;68,00;68,00;115,00;68,00;68,00;68,00
20131114;18;115,24;103,02;138,02;81,50;103,02;138,02;138,02;138,02;138,02;103,02;138,02;103,02;150,00;138,02;138,02;150,00;103,02;138,02;103,02
20131114;19;105,40;99,62;108,88;96,30;99,62;108,88;108,88;108,88;108,88;99,62;108,88;99,62;152,21;108,88;108,88;152,21;99,62;108,88;99,62
